Project;Manager;Category;Key;CommitHash;IsMergeCommit;Author;AuthorDate;Committer;CommitterDate;CommitMessageTopWords;FileName;FilePath;ChangeType;IsSrcFile;IsTestFile;AddLines;DelLines;NoMethods;LoC;CyC;NoTokens
HDFS;Apache Hadoop Committee;big-data;HDFS-3305;49ed783a3a68726264c68cdc6c958ba9ad26c2c9;0;Aaron Myers;2012-04-19 20:43:03;Aaron Myers;2012-04-19 20:43:03;consider:1 valid:1 secure:1 ha:1 setup:1 contributed:1 aaron:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;GetImageServlet.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/GetImageServlet.java;MODIFY;1;0;27;6;20;334.0;59.0;2271.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3305;49ed783a3a68726264c68cdc6c958ba9ad26c2c9;0;Aaron Myers;2012-04-19 20:43:03;Aaron Myers;2012-04-19 20:43:03;consider:1 valid:1 secure:1 ha:1 setup:1 contributed:1 aaron:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;NameNode.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNode.java;MODIFY;1;0;2;1;79;929.0;208.0;6046.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3305;49ed783a3a68726264c68cdc6c958ba9ad26c2c9;0;Aaron Myers;2012-04-19 20:43:03;Aaron Myers;2012-04-19 20:43:03;consider:1 valid:1 secure:1 ha:1 setup:1 contributed:1 aaron:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestGetImageServlet.java;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestGetImageServlet.java;ADD;1;1;60;0;1;28.0;1.0;237.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;ab8f458742ce675c352b8288cb0af177751654a4;0;Tsz-wo Sze;2012-04-20 19:16:58;Tsz-wo Sze;2012-04-20 19:16:58;uses:1 canonical:1 select:1 delegation:1 tokens:1 contributed:1 sharp:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-hdfs-project/hadoop-hdfs/CHANGES.txt;MODIFY;0;0;3;0;0;3436.0;0.0;13748.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;ab8f458742ce675c352b8288cb0af177751654a4;0;Tsz-wo Sze;2012-04-20 19:16:58;Tsz-wo Sze;2012-04-20 19:16:58;uses:1 canonical:1 select:1 delegation:1 tokens:1 contributed:1 sharp:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;HftpFileSystem.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/HftpFileSystem.java;MODIFY;1;0;4;3;53;552.0;109.0;3872.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;ab8f458742ce675c352b8288cb0af177751654a4;0;Tsz-wo Sze;2012-04-20 19:16:58;Tsz-wo Sze;2012-04-20 19:16:58;uses:1 canonical:1 select:1 delegation:1 tokens:1 contributed:1 sharp:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;WebHdfsFileSystem.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/web/WebHdfsFileSystem.java;MODIFY;1;0;5;4;67;691.0;149.0;5392.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;ab8f458742ce675c352b8288cb0af177751654a4;0;Tsz-wo Sze;2012-04-20 19:16:58;Tsz-wo Sze;2012-04-20 19:16:58;uses:1 canonical:1 select:1 delegation:1 tokens:1 contributed:1 sharp:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestHftpDelegationToken.java;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestHftpDelegationToken.java;MODIFY;1;1;52;13;6;115.0;6.0;932.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;ab8f458742ce675c352b8288cb0af177751654a4;0;Tsz-wo Sze;2012-04-20 19:16:58;Tsz-wo Sze;2012-04-20 19:16:58;uses:1 canonical:1 select:1 delegation:1 tokens:1 contributed:1 sharp:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestWebHdfsUrl.java;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/web/TestWebHdfsUrl.java;MODIFY;1;1;54;16;7;141.0;7.0;1192.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;201af204061a073fb041b9a7bbe93e35dd43c597;0;Tsz-wo Sze;2012-04-20 19:32:23;Tsz-wo Sze;2012-04-20 19:32:23;revert:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-hdfs-project/hadoop-hdfs/CHANGES.txt;MODIFY;0;0;0;3;0;3433.0;0.0;13748.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;201af204061a073fb041b9a7bbe93e35dd43c597;0;Tsz-wo Sze;2012-04-20 19:32:23;Tsz-wo Sze;2012-04-20 19:32:23;revert:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;HftpFileSystem.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/HftpFileSystem.java;MODIFY;1;0;3;4;53;551.0;109.0;3869.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;201af204061a073fb041b9a7bbe93e35dd43c597;0;Tsz-wo Sze;2012-04-20 19:32:23;Tsz-wo Sze;2012-04-20 19:32:23;revert:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;WebHdfsFileSystem.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/web/WebHdfsFileSystem.java;MODIFY;1;0;4;5;67;690.0;149.0;5391.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;201af204061a073fb041b9a7bbe93e35dd43c597;0;Tsz-wo Sze;2012-04-20 19:32:23;Tsz-wo Sze;2012-04-20 19:32:23;revert:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestHftpDelegationToken.java;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestHftpDelegationToken.java;MODIFY;1;1;13;52;2;89.0;2.0;722.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3308;201af204061a073fb041b9a7bbe93e35dd43c597;0;Tsz-wo Sze;2012-04-20 19:32:23;Tsz-wo Sze;2012-04-20 19:32:23;revert:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestWebHdfsUrl.java;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/web/TestWebHdfsUrl.java;MODIFY;1;1;16;54;3;116.0;3.0;989.0
