Project;Manager;Category;Key;CommitHash;IsMergeCommit;Author;AuthorDate;Committer;CommitterDate;CommitMessageTopWords;FileName;FilePath;ChangeType;IsSrcFile;IsTestFile;AddLines;DelLines;NoMethods;LoC;CyC;NoTokens
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;NullWritable.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/NullWritable.java;MODIFY;1;0;6;6;10;38.0;10.0;237.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;SetFile.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/SetFile.java;MODIFY;1;0;5;3;10;60.0;11.0;406.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;Text.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/Text.java;MODIFY;1;0;2;0;39;374.0;99.0;2989.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;UTF8.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/UTF8.java;MODIFY;1;0;8;4;23;211.0;47.0;1575.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;VIntWritable.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/VIntWritable.java;MODIFY;1;0;8;4;10;40.0;13.0;258.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;VLongWritable.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/VLongWritable.java;MODIFY;1;0;7;3;10;40.0;13.0;261.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;WritableComparable.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/WritableComparable.java;MODIFY;1;0;2;2;0;7.0;0.0;54.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;Key.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/bloom/Key.java;MODIFY;1;0;1;1;13;76.0;19.0;509.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;RandomDatum.java;hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/RandomDatum.java;MODIFY;1;1;12;7;15;73.0;18.0;556.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestTextNonUTF8.java;hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestTextNonUTF8.java;MODIFY;1;1;0;4;2;24.0;3.0;167.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7547;56dd8ba0b8218f36c01d5b8077aef7907535f649;0;Tsz-wo Sze;2011-08-26 06:58:52;Tsz-wo Sze;2011-08-26 06:58:52;add:1 generic:1 type:1 subclasses:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestWritableName.java;hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestWritableName.java;MODIFY;1;1;4;4;9;63.0;11.0;446.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7589;602dd3c7dceeaa8689e59f1300d6e0f3496fd44d;0;Mahadev Konar;2011-08-29 18:24:21;Mahadev Konar;2011-08-29 18:24:21;test:2 prefer:1 compile:1 patch:1 robert:1 evans:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;test-patch.sh;dev-support/test-patch.sh;MODIFY;1;0;10;10;1;757.0;1.0;2968.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7576;4b661b367022fdde5d1914437892910e14fbd3a6;0;Tsz-wo Sze;2011-08-31 00:18:55;Tsz-wo Sze;2011-08-31 00:18:55;warnings:2 fix:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;KerberosAuthenticator.java;hadoop-common-project/hadoop-auth/src/main/java/org/apache/hadoop/alfredo/client/KerberosAuthenticator.java;MODIFY;1;0;3;3;9;167.0;24.0;1153.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7576;4b661b367022fdde5d1914437892910e14fbd3a6;0;Tsz-wo Sze;2011-08-31 00:18:55;Tsz-wo Sze;2011-08-31 00:18:55;warnings:2 fix:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;AuthenticationFilter.java;hadoop-common-project/hadoop-auth/src/main/java/org/apache/hadoop/alfredo/server/AuthenticationFilter.java;MODIFY;1;0;5;3;12;210.0;44.0;1413.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7576;4b661b367022fdde5d1914437892910e14fbd3a6;0;Tsz-wo Sze;2011-08-31 00:18:55;Tsz-wo Sze;2011-08-31 00:18:55;warnings:2 fix:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;AuthenticatorTestCase.java;hadoop-common-project/hadoop-auth/src/test/java/org/apache/hadoop/alfredo/client/AuthenticatorTestCase.java;MODIFY;1;1;1;0;8;123.0;14.0;854.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7576;4b661b367022fdde5d1914437892910e14fbd3a6;0;Tsz-wo Sze;2011-08-31 00:18:55;Tsz-wo Sze;2011-08-31 00:18:55;warnings:2 fix:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-common-project/hadoop-common/CHANGES.txt;MODIFY;0;0;3;0;0;7587.0;0.0;38999.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7593;f10c97d390656436cf256ade2fa3549d8990560f;0;Tsz-wo Sze;2011-08-31 01:16:47;Tsz-wo Sze;2011-08-31 01:16:47;fix:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-common-project/hadoop-common/CHANGES.txt;MODIFY;0;0;3;0;0;7589.0;0.0;39020.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7593;f10c97d390656436cf256ade2fa3549d8990560f;0;Tsz-wo Sze;2011-08-31 01:16:47;Tsz-wo Sze;2011-08-31 01:16:47;fix:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;HttpServer.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/HttpServer.java;MODIFY;1;0;1;1;46;598.0;102.0;4302.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7593;f10c97d390656436cf256ade2fa3549d8990560f;0;Tsz-wo Sze;2011-08-31 01:16:47;Tsz-wo Sze;2011-08-31 01:16:47;fix:1 contributed:1 uma:1 g:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestHttpServer.java;hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/http/TestHttpServer.java;MODIFY;1;1;5;4;21;307.0;32.0;2333.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7606;6c33846767599bc7565b187bea8420d850810fcf;0;Aaron Myers;2011-09-03 00:53:40;Aaron Myers;2011-09-03 00:53:40;version:2 upgrade:1 jackson:1 match:1 required:1 jersey:1 atm:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-common-project/hadoop-common/CHANGES.txt;MODIFY;0;0;6;1;0;8893.0;0.0;41225.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7606;6c33846767599bc7565b187bea8420d850810fcf;0;Aaron Myers;2011-09-03 00:53:40;Aaron Myers;2011-09-03 00:53:40;version:2 upgrade:1 jackson:1 match:1 required:1 jersey:1 atm:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;pom.xml;hadoop-project/pom.xml;MODIFY;0;0;1;1;0;682.0;0.0;5331.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7580;c2e1756d7a604b64a3fbeba955754a8f844af70a;0;Arun Murthy;2011-09-06 01:36:34;Arun Murthy;2011-09-06 01:36:34;add:1 version:1 create:1 contributed:1 douglas:1 seth:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-common-project/hadoop-common/CHANGES.txt;MODIFY;0;0;3;0;0;7605.0;0.0;39116.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7580;c2e1756d7a604b64a3fbeba955754a8f844af70a;0;Arun Murthy;2011-09-06 01:36:34;Arun Murthy;2011-09-06 01:36:34;add:1 version:1 create:1 contributed:1 douglas:1 seth:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;LocalDirAllocator.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/LocalDirAllocator.java;MODIFY;1;0;123;26;26;291.0;57.0;1859.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7580;c2e1756d7a604b64a3fbeba955754a8f844af70a;0;Arun Murthy;2011-09-06 01:36:34;Arun Murthy;2011-09-06 01:36:34;add:1 version:1 create:1 contributed:1 douglas:1 seth:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestLocalDirAllocator.java;hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestLocalDirAllocator.java;MODIFY;1;1;30;0;11;157.0;24.0;1231.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7507;2ca9c8d926a8eeb871b2868e6eb4dfb97d7dc63d;0;Todd Lipcon;2011-09-07 22:59:22;Todd Lipcon;2011-09-07 22:59:22;metrics:2 allow:1 ganglia:1 include:1 system:1 tags:1 names:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-common-project/hadoop-common/CHANGES.txt;MODIFY;0;0;3;0;0;7608.0;0.0;39116.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7507;2ca9c8d926a8eeb871b2868e6eb4dfb97d7dc63d;0;Todd Lipcon;2011-09-07 22:59:22;Todd Lipcon;2011-09-07 22:59:22;metrics:2 allow:1 ganglia:1 include:1 system:1 tags:1 names:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-metrics2.properties;hadoop-common-project/hadoop-common/src/main/conf/hadoop-metrics2.properties;MODIFY;0;0;10;0;0;17.0;0.0;39.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7507;2ca9c8d926a8eeb871b2868e6eb4dfb97d7dc63d;0;Todd Lipcon;2011-09-07 22:59:22;Todd Lipcon;2011-09-07 22:59:22;metrics:2 allow:1 ganglia:1 include:1 system:1 tags:1 names:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;GangliaContext.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics/ganglia/GangliaContext.java;MODIFY;1;0;6;0;12;181.0;26.0;1257.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7507;2ca9c8d926a8eeb871b2868e6eb4dfb97d7dc63d;0;Todd Lipcon;2011-09-07 22:59:22;Todd Lipcon;2011-09-07 22:59:22;metrics:2 allow:1 ganglia:1 include:1 system:1 tags:1 names:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;GangliaSink30.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/sink/ganglia/GangliaSink30.java;MODIFY;1;0;69;0;5;165.0;31.0;1271.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7507;2ca9c8d926a8eeb871b2868e6eb4dfb97d7dc63d;0;Todd Lipcon;2011-09-07 22:59:22;Todd Lipcon;2011-09-07 22:59:22;metrics:2 allow:1 ganglia:1 include:1 system:1 tags:1 names:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestGangliaMetrics.java;hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/metrics2/impl/TestGangliaMetrics.java;MODIFY;1;1;43;0;8;157.0;13.0;1349.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7598;96a5bef79ee23b8a4f8a9b32eb3dc714548b13be;0;Arun Murthy;2011-09-08 21:31:46;Arun Murthy;2011-09-08 21:31:46;fix:1 smart:1 apply:1 patch:1 handle:1 patching:1 sub:1 directory:1 correctly:1 contributed:1 robert:1 evans:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;smart-apply-patch.sh;dev-support/smart-apply-patch.sh;MODIFY;1;0;55;27;1;64.0;1.0;471.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7598;96a5bef79ee23b8a4f8a9b32eb3dc714548b13be;0;Arun Murthy;2011-09-08 21:31:46;Arun Murthy;2011-09-08 21:31:46;fix:1 smart:1 apply:1 patch:1 handle:1 patching:1 sub:1 directory:1 correctly:1 contributed:1 robert:1 evans:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-common-project/hadoop-common/CHANGES.txt;MODIFY;0;0;3;0;0;7613.0;0.0;39143.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7610;a3df5d0b2667faa992918faf4451566f8c87516e;0;Giridharan Kesavan;2011-09-10 01:08:00;Giridharan Kesavan;2011-09-10 01:08:00;fix:1 package:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-common-project/hadoop-common/CHANGES.txt;MODIFY;0;0;2;0;0;7618.0;0.0;39199.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7610;a3df5d0b2667faa992918faf4451566f8c87516e;0;Giridharan Kesavan;2011-09-10 01:08:00;Giridharan Kesavan;2011-09-10 01:08:00;fix:1 package:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;update-hadoop-env.sh;hadoop-common-project/hadoop-common/src/main/packages/update-hadoop-env.sh;MODIFY;1;0;6;2;1;155.0;1.0;237.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7568;8332126c52b6e13008f35bdc9d40319611b78d25;0;Konstantin Shvachko;2011-09-12 21:04:51;Konstantin Shvachko;2011-09-12 21:04:51;print:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-common-project/hadoop-common/CHANGES.txt;MODIFY;0;0;3;0;0;7621.0;0.0;39199.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7568;8332126c52b6e13008f35bdc9d40319611b78d25;0;Konstantin Shvachko;2011-09-12 21:04:51;Konstantin Shvachko;2011-09-12 21:04:51;print:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;SequenceFile.java;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/SequenceFile.java;MODIFY;1;0;0;1;200;2265.0;468.0;14756.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-dist.xml;hadoop-assemblies/src/main/resources/assemblies/hadoop-dist.xml;MODIFY;0;0;7;0;0;125.0;0.0;1111.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-common-project/hadoop-common/CHANGES.txt;MODIFY;0;0;3;0;0;7624.0;0.0;39199.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-datanode;hadoop-common-project/hadoop-common/src/main/packages/deb/init.d/hadoop-datanode;MODIFY;0;0;16;7;3;109.0;9.0;643.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-jobtracker;hadoop-common-project/hadoop-common/src/main/packages/deb/init.d/hadoop-jobtracker;MODIFY;0;0;1;0;3;102.0;9.0;585.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-namenode;hadoop-common-project/hadoop-common/src/main/packages/deb/init.d/hadoop-namenode;MODIFY;0;0;2;1;4;114.0;10.0;635.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-tasktracker;hadoop-common-project/hadoop-common/src/main/packages/deb/init.d/hadoop-tasktracker;MODIFY;0;0;1;0;3;102.0;9.0;585.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-create-user.sh;hadoop-common-project/hadoop-common/src/main/packages/hadoop-create-user.sh;MODIFY;1;0;72;27;2;97.0;6.0;332.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-setup-conf.sh;hadoop-common-project/hadoop-common/src/main/packages/hadoop-setup-conf.sh;MODIFY;1;0;305;73;2;497.0;4.0;678.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-setup-hdfs.sh;hadoop-common-project/hadoop-common/src/main/packages/hadoop-setup-hdfs.sh;MODIFY;1;0;86;32;1;116.0;1.0;439.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-setup-single-node.sh;hadoop-common-project/hadoop-common/src/main/packages/hadoop-setup-single-node.sh;MODIFY;1;0;46;41;1;198.0;1.0;374.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-datanode;hadoop-common-project/hadoop-common/src/main/packages/rpm/init.d/hadoop-datanode;MODIFY;0;0;11;2;5;68.0;14.0;308.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-jobtracker;hadoop-common-project/hadoop-common/src/main/packages/rpm/init.d/hadoop-jobtracker;MODIFY;0;0;1;0;5;60.0;12.0;253.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-namenode;hadoop-common-project/hadoop-common/src/main/packages/rpm/init.d/hadoop-namenode;MODIFY;0;0;1;0;7;72.0;14.0;297.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-tasktracker;hadoop-common-project/hadoop-common/src/main/packages/rpm/init.d/hadoop-tasktracker;MODIFY;0;0;1;0;5;60.0;12.0;253.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;capacity-scheduler.xml;hadoop-common-project/hadoop-common/src/main/packages/templates/conf/capacity-scheduler.xml;ADD;0;0;178;0;0;162.0;0.0;1109.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;commons-logging.properties;hadoop-common-project/hadoop-common/src/main/packages/templates/conf/commons-logging.properties;ADD;0;0;7;0;0;1.0;0.0;21.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;core-site.xml;hadoop-common-project/hadoop-common/src/main/packages/templates/conf/core-site.xml;MODIFY;0;0;68;16;0;65.0;0.0;612.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-env.sh;hadoop-common-project/hadoop-common/src/main/packages/templates/conf/hadoop-env.sh;ADD;1;0;54;0;0;22.0;0.0;131.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-policy.xml;hadoop-common-project/hadoop-common/src/main/packages/templates/conf/hadoop-policy.xml;ADD;0;0;118;0;0;103.0;0.0;1107.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hdfs-site.xml;hadoop-common-project/hadoop-common/src/main/packages/templates/conf/hdfs-site.xml;ADD;0;0;225;0;0;194.0;0.0;1637.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;mapred-queue-acls.xml;hadoop-common-project/hadoop-common/src/main/packages/templates/conf/mapred-queue-acls.xml;ADD;0;0;12;0;0;12.0;0.0;94.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-7599;468775a21dd3415888d90c46135ac5e8180ae9b6;0;Devaraj Das;2011-09-13 00:31:29;Devaraj Das;2011-09-13 00:31:29;script:1 improvements:1 setup:1 secure:1 cluster:1 contributed:1 yang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;mapred-site.xml;hadoop-common-project/hadoop-common/src/main/packages/templates/conf/mapred-site.xml;ADD;0;0;268;0;0;228.0;0.0;1910.0
